id	tick_lower	tick_upper	ticks	deposited_token0	deposited_token1	collected_token0	collected_token1	total_deposited_usd	total_profit_usd	apr_est_30d	price_lower	price_upper	price_range	price_mid
365622.0	1.0	6.0	5.0	29573.5	25008.2	0.0	0.0	54581.7	-54581.7	-1216.67	1.0001	1.0006	0.00050015	1.00035
365769.0	1.0	5.0	4.0	8.36078	8.98351	0.0	0.0	17.3443	-17.3443	-1216.67	1.0001	1.0005	0.0004001	1.0003
365912.0	2.0	3.0	1.0	5418.77	8057.11	0.0	0.0	13475.9	-13475.9	-1216.67	1.0002	1.0003	0.00010002	1.00025
365913.0	2.0	3.0	1.0	2113.83	2943.33	0.0	0.0	5057.15	-5057.15	-1216.67	1.0002	1.0003	0.00010002	1.00025
365914.0	2.0	3.0	1.0	16278.1	22665.9	0.0	0.0	38944.1	-38944.1	-1216.67	1.0002	1.0003	0.00010002	1.00025
365917.0	1.0	3.0	2.0	2105.82	7970.52	0.0	0.0	10076.3	-10076.3	-1216.67	1.0001	1.0003	0.00020003	1.0002
365918.0	2.0	3.0	1.0	872.371	1099.58	0.0	0.0	1971.96	-1971.96	-1216.67	1.0002	1.0003	0.00010002	1.00025
365928.0	2.0	3.0	1.0	14042.1	14343.1	0.0	0.0	28385.2	-28385.2	-1216.67	1.0002	1.0003	0.00010002	1.00025
365930.0	2.0	3.0	1.0	90336.3	68165.6	0.0	0.0	158502.0	-158502.0	-1216.67	1.0002	1.0003	0.00010002	1.00025
365936.0	2.0	3.0	1.0	4.74324	7.2405	0.0	0.0	11.9837	-11.9837	-1216.67	1.0002	1.0003	0.00010002	1.00025
365938.0	2.0	3.0	1.0	7435.87	11350.8	0.0	0.0	18786.6	-18786.6	-1216.67	1.0002	1.0003	0.00010002	1.00025
365943.0	2.0	3.0	1.0	44140.9	56698.0	0.0	0.0	100839.0	-100839.0	-1216.67	1.0002	1.0003	0.00010002	1.00025
365963.0	2.0	3.0	1.0	414.999	482.523	0.0	0.0	897.521	-897.521	-1216.67	1.0002	1.0003	0.00010002	1.00025
365972.0	2.0	3.0	1.0	10446.8	11492.6	0.0	0.0	21939.4	-21939.4	-1216.67	1.0002	1.0003	0.00010002	1.00025
365974.0	2.0	3.0	1.0	62660.2	54845.8	0.0	0.0	117506.0	-117506.0	-1216.67	1.0002	1.0003	0.00010002	1.00025
365976.0	2.0	3.0	1.0	33719.0	26105.5	0.0	0.0	59824.5	-59824.5	-1216.67	1.0002	1.0003	0.00010002	1.00025
366026.0	2.0	3.0	1.0	6.19593	4.79659	0.0	0.0	10.9925	-10.9925	-1216.67	1.0002	1.0003	0.00010002	1.00025
366047.0	2.0	3.0	1.0	6629.14	5001.22	0.0	0.0	11630.4	-11630.4	-1216.67	1.0002	1.0003	0.00010002	1.00025
